time,rms_energy,spectral_centroid,spectral_rolloff,spectral_bandwidth,spectral_flatness,zero_crossing_rate,dissonance
15.9,0.009234451688826,2454.9291515231102,4974.169921875,4547.8554757700695,0.2835310101509094,0.0158730158730158,0.2525132887808626
16.0,0.0076093501411378,2758.3285670978594,6201.5625,4808.91528202614,0.3228870630264282,0.0160997732426303,0.40120806942808335
16.1,0.007867943495512,2585.4672505418994,5490.966796875,4661.3531900634725,0.3003357648849487,0.0158730158730158,0.3116367652201607
16.2,0.004035354591906,2741.882036366143,6029.296875,4768.634930178523,0.3192821741104126,0.0160997732426303,0.3851329147314237
16.3,0.0067179072648286,2422.0558156390625,4866.50390625,4522.587107651075,0.2801918983459472,0.0158730158730158,0.2408145649162116
16.4,0.0083149243146181,1797.3880963159309,2411.71875,3864.1697987313873,0.2005509436130523,0.0160997732426303,0.05079960041018943
16.5,0.008109837770462,1461.5041656465023,1442.724609375,3425.1806731737315,0.1564307212829589,0.0158730158730158,0.0059894945047857355
16.6,0.0040196338668465,2693.841386800657,5964.697265625,4755.562438609477,0.3142218589782715,0.0158730158730158,0.3643412467678365
16.7,0.0045643905177712,2609.9390583290474,5684.765625,4705.347434869357,0.3046252727508545,0.0158730158730158,0.32680311834226994
16.8,0.0042168293148279,2411.964434133703,4909.5703125,4550.489920339646,0.2810603082180023,0.0158730158730158,0.24297897688370387
16.9,0.0010848845122382,2492.009757577245,4931.103515625,4506.288563542119,0.2887224853038788,0.0160997732426303,0.26831469677002023
17.0,0.0034298475366085,1502.5430124011527,1442.724609375,3462.539795182217,0.1596582382917404,0.0160997732426303,0.007613672725082378
17.1,0.0046322862617671,2350.6817039989264,4651.171875,4479.998489516761,0.2714381217956543,0.0158730158730158,0.2124760060093373
17.2,0.0065780379809439,2572.011040437571,5490.966796875,4674.637761114063,0.3000560998916626,0.0160997732426303,0.31017489455834046
17.3,0.0084816720336675,2786.461242927889,6330.76171875,4841.818448946281,0.326901376247406,0.0158730158730158,0.4186171912305957
17.4,0.011276064440608,2286.4762514357353,4349.70703125,4415.0689512433755,0.263240247964859,0.0158730158730158,0.18945584129738915
17.5,0.0124068306758999,2226.1302315286166,4134.375,4369.08259816702,0.2564875185489654,0.0160997732426303,0.17055601890159142
17.6,0.0144159477204084,2822.5047432270057,6459.9609375,4866.305601705581,0.3304650783538818,0.0158730158730158,0.43609185697467334
17.7,0.0153810735791921,2309.5588621727975,4478.90625,4448.511255370354,0.2666023075580597,0.0158730158730158,0.20021996090980568
17.8,0.0116855539381504,1920.7778384478352,2842.3828125,4047.381848730814,0.2167146801948547,0.0160997732426303,0.07849872368768163
17.9,0.0039545479230582,1815.3273101321336,2562.451171875,3654.824175814696,0.1945379376411438,0.0158730158730158,0.0417275976557115
18.0,0.0068754013627767,1916.4666532422973,3036.181640625,3915.183337253263,0.2131309807300567,0.0160997732426303,0.07126814783172214
18.1,0.0044964579865336,2189.9485753345516,3875.9765625,4279.172513529049,0.2512544393539428,0.0165532879818594,0.15498148569846582
18.2,0.0044357045553624,2533.467284894581,5060.302734375,4545.701649729547,0.2917895913124084,0.0179138321995464,0.2798691060361635
18.3,0.0061052259989082,2706.235237152069,5835.498046875,4722.436158476696,0.3139155805110931,0.0158730158730158,0.36390256784294994
18.4,0.0050600469112396,1915.6654234448308,2670.1171875,3268.7957862906637,0.1789705902338028,0.0219954648526077,0.02331114114517145
18.5,0.0093137305229902,2503.972421022359,4478.90625,4378.669477088035,0.2750237584114074,0.0308390022675736,0.22502672127397516
18.6,0.0070977085269987,2654.4346708166045,4349.70703125,4015.541504285515,0.2727648317813873,0.0337868480725623,0.21815912879753385
18.7,0.0065433825366199,2440.160127501515,3768.310546875,3857.38244290696,0.2444637417793274,0.027891156462585,0.13870195102338795
18.8,0.0094427997246384,1947.3196433439964,3402.24609375,2824.5837444902254,0.1389795392751693,0.0596371882086167,3.420713463301618e-05
18.9,0.0102716973051428,2171.9965395000763,3875.9765625,2564.548146468636,0.1184693649411201,0.0668934240362811,0.0017720409485922186
19.0,0.0079576754942536,2799.6137310885165,5038.76953125,2406.1292689329252,0.1147365570068359,0.0612244897959183,0.002913318211422377
19.1,0.0094690583646297,2696.2022797403856,5361.767578125,2803.443015897956,0.1504934430122375,0.0696145124716553,0.0031678859501561786
